Id,Event Title,Event Image,VLOOKUP ID,Category link,Category Image,Category
757,San Francisco Chamber Musicians,,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
758,San Francisco Coffee Tasting Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/466519254.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
759,"Be in Grace, Sound Healing and Mindful Music Concert",https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/469744574.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
760,The singing friendly church,,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
761,San Carlos Hometown Days - Groovy Judy Rips it Up!,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/471160186.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
762,90's French Hip-Hop,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/472406967.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
763,"A Second Solitude for the lost, depressed, and sad",https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/474279795.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
764,San Francisco Ukulele Rebellion!,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/450631663.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
765,GAPA Men's Chorus,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/470487678.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
766,irish music trad session,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/472801554.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
767,Westside Jazz Club,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/466970726.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
768,Classical Music Friends in the Bay Area,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/447402302.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
769,The SF House Music Group ✱ Deep | Funky | Electro | Tech ✱,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/465925495.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
770,Bay Area Classical Mandolin Lovers,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/461046580.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
771,SF Bay Area Music & Sound Healing Group,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/461532912.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
772,"SF Bay Area Cool, Funk, & Smooth Jazz Meetup Group",https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/15824837.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
773,Girls Rock! Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/454786024.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
774,The San Francisco J Rock Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/8458913.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
775,The San Francisco Indie Music Group,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/468877676.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
776,San Francisco Karaoke League and Events,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/13753761.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
777,Mobile Music Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/434438474.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
778,Sunday Singalong,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/157955922.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
779,SF Ableton User Group,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/447722772.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
780,"MUZAMI (House, Tech House, Techno Show Meetup)",https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/469338885.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
781,"Gypsy Jazz, Flamenco and Beyond Jam",https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/435522256.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
782,Composing Film/Game Music SF,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/369624272.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
783,Sing choral rep SF,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/450697725.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
784,Bay-Area Violin Practice Group [Casual],https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/465448417.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
785,We are the DJs,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/467341072.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
786,Zeallous,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/468992190.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
787,The Lonely Music Makers,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/470251990.jpeg,20,www.meetup.com/find/music/,https://secure.meetupstatic.com/photos/event/2/e/a/6/600_450131942.jpeg,Music
788,Bay Area Conservatives,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/471128225.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
789,Get Volunteering,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/448943709.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
790,Passive House Alliance SF,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/469229638.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
791,Direct Action Everywhere: Vegans For Animals,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/471961633.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
792,Tech Workers Coalition,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/467843440.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
793,Women's March Bay Area,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/464550801.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
794,The San Francisco Libertarian Party Meetup Group,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/19567081.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
795,The San Francisco Giving Tree,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/469682893.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
796,Emperor Norton San Francisco Pagan Social,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/446212637.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
797,SFDebate Political Discussion Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/459317640.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
798,Golden Gate Liberty r3VOLution - San Francisco,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/450662202.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
799,San Francisco Green Drinks Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/438175684.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
800,Green Building,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/5163518.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
801,Passive House California,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/461540898.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
802,I Left My Wand in San Francisco,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/464416447.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
803,SF Brownie Mary Democratic Club,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/450967305.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
804,Women in Cleantech & Sustainability,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/455813783.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
805,International Socialist Organization of SF,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/458552560.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
806,Zero Waste Show & Tell Meetup Bay Area,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/468787238.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
807,"SF ""The Invisible Person"" Disability Support Group",https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/473511370.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
808,SF Liberty Coalition,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/12578674.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
809,Bay Area Self Reliance,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/455418216.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
810,Juri Commoners: Caring for Juri Commons Park,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/456579851.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
811,Hacktivations connect social causes with skilled volunteers,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/353740232.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
812,Sustainability Enthusiasts Action Group in San Francisco,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/457445928.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
813,San Francisco Skill Based & Tech Volunteering Abroad!,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/474366407.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
814,Politics+JS meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/126896792.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
815,SoMa Rotary,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/466393153.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
816,Mission YIMBY,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/467134403.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
817,CIVIC CENTER SUNDAYS | Volunteering to love those in need,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/470292198.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
818,Bay Area Festival Fun Club,,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
819,Decriminalize Prostitution!,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/4846125.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
820,San Francisco Bicycle Coalition,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/194204992.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
821,Bay Area Fun Altruistic Spirituals,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/473362231.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
822,Grown Ass People Prospering (PoC Meetup),https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/468579803.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
823,Help clean up the streets of the Mission District!,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/473274694.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
824,San Francisco Resist Trump Tuesday Meetup with Senate Staff,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/472050299.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
825,Members Against Meetup's New View,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/13552030.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
826,San Francisco Community Managers,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/335632962.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
827,Bay Area International Development Group,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/21642652.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
828,San Francisco Bay Area Environmental Professionals Group,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/387549442.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
829,The Next Level Up-- Hiking Towards Better Worlds,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/294862662.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
830,"SF Bay Area Botany, Geology, Science, Hikes",https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/452686534.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
831,Cohousing SF:Neighborhood Organizing for Sustainable Living,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/377586932.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
832,Solar Meet-Up,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/102667702.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
833,The Zero Net Energy Working Group (ZNEWG),https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/111956772.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
834,San Francisco Wildlife Enthusiasts,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/447335673.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
835,Silicon Valley Open Innovation Group,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/450241102.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
836,GREEN FASHION & Fashion Revolutionaries Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/175792892.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
837,Digital Homesteading,,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
838,Movimento 5 Stelle - California,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/319306252.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
839,URBAN SPACEship:: SF,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/204666052.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
840,Philanthro SF,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/204773272.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
841,Urban Tech SF,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/236576872.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
842,Data Science for Sustainability,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/445702844.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
843,Technology for Good,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/467524567.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
844,TYT / Wolf-PAC ~ SF Bay Meetup,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/427487132.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
845,"San Francisco Rotary Club, SERVICE ABOVE SELF! (Club #2)",https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/320766902.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
846,Civic Love: Shaping a Responsible Future for the Bay Area,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/341719242.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
847,SF Bay Area Ukrainians and Friends!,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/402854132.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
848,Closed for now,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/350920882.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
849,United Nations Association of SF International Development,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/439252056.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
850,"Represent.Us, San Francisco",https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/449396331.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
851,Tiny House Bay Area,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/447474998.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
852,Children Of Sutro,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/435884771.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
853,CannaTech Bay Area,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/449183228.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
854,Urban AgTech,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/469765031.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
855,ThinkThank,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/443353389.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
856,Castro Community on Patrol,,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
857,Defend The Lion,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/446816270.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
858,"Countable: Your Government, Made Simple.",,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
859,Join The GreenRush: Bay Area Medical Cannabis Meetup,,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
860,St. Mary's - Stop Hunger Now!,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/448656765.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
861,A Course in Miracles - Living Universal Spiritual Truths,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/467049822.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
862,Guardians of the Space - SF Bay Area,https://secure.meetupstatic.com/photo_api/event/rx308x180/cpt/cr308x180/ql90/sgb54c13bc46/455002746.jpeg,21,www.meetup.com/find/movements/,https://secure.meetupstatic.com/photos/event/2/e/a/5/600_450131941.jpeg,Movements
